lon,lat,urban_class
74.49821601315824,31.582278824532192,3
74.50923564425256,31.582278824532192,3
74.52025527534688,31.582278824532192,3
74.5312749064412,31.582278824532192,2
74.54229453753553,31.582278824532192,2
74.15235211681393,31.573682754045326,2
74.16337111556821,31.573682754045326,2
74.17439011432246,31.573682754045326,2
74.18540911307672,31.573682754045326,3
74.19642811183098,31.573682754045326,3
74.20744711058525,31.573682754045326,2
74.21846610933952,31.573682754045326,2
74.22948510809378,31.573682754045326,2
74.24050410684805,31.573682754045326,2
74.25152310560229,31.573682754045326,3
74.26254210435656,31.573682754045326,3
74.27356110311084,31.573682754045326,3
74.28458010186509,31.573682754045326,3
74.29559910061936,31.573682754045326,3
74.30661809937361,31.573682754045326,3
74.31763709812788,31.573682754045326,3
74.32865609688214,31.573682754045326,3
74.33967509563641,31.573682754045326,3
74.35069409439068,31.573682754045326,3
74.36171309314493,31.573682754045326,3
74.37273209189918,31.573682754045326,3
74.38375109065346,31.573682754045326,3
74.39477008940771,31.573682754045326,3
74.405789088162,31.573682754045326,3
74.41680808691625,31.573682754045326,3
74.42782708567051,31.573682754045326,3
74.43884608442477,31.573682754045326,3
74.44986508317903,31.573682754045326,3
74.4608840819333,31.573682754045326,3
74.47190308068755,31.573682754045326,3
74.48292207944183,31.573682754045326,3
74.4939410781961,31.573682754045326,3
74.50496007695034,31.573682754045326,3
74.51597907570462,31.573682754045326,2
74.52699807445887,31.573682754045326,2
74.53801707321314,31.573682754045326,2
74.54903607196742,31.573682754045326,2
74.15911699489597,31.56508698294083,2
74.17013536158417,31.56508698294083,2
74.18115372827235,31.56508698294083,2
74.19217209496055,31.56508698294083,3
74.20319046164876,31.56508698294083,2
74.21420882833695,31.56508698294083,2
74.22522719502514,31.56508698294083,1
74.23624556171335,31.56508698294083,2
74.24726392840152,31.56508698294083,2
74.25828229508973,31.56508698294083,3
74.26930066177792,31.56508698294083,3
74.28031902846611,31.56508698294083,3
74.29133739515432,31.56508698294083,3
74.30235576184249,31.56508698294083,3
74.3133741285307,31.56508698294083,3
74.3243924952189,31.56508698294083,3
74.33541086190709,31.56508698294083,3
74.34642922859528,31.56508698294083,3
74.35744759528349,31.56508698294083,3
74.36846596197167,31.56508698294083,3
74.37948432865987,31.56508698294083,3
74.39050269534806,31.56508698294083,3
74.40152106203627,31.56508698294083,3
74.41253942872446,31.56508698294083,3
74.42355779541265,31.56508698294083,3
74.43457616210084,31.56508698294083,3
74.44559452878903,31.56508698294083,3
74.45661289547724,31.56508698294083,3
74.46763126216544,31.56508698294083,3
74.47864962885362,31.56508698294083,3
74.48966799554182,31.56508698294083,2
74.50068636223001,31.56508698294083,2
74.5117047289182,31.56508698294083,2
74.52272309560641,31.56508698294083,2
74.5337414622946,31.56508698294083,2
74.54475982898279,31.56508698294083,2
74.15486471752806,31.556491511099598,2
74.16588245242406,31.556491511099598,2
74.17690018732006,31.556491511099598,2
74.18791792221606,31.556491511099598,2
74.19893565711206,31.556491511099598,1
74.20995339200806,31.556491511099598,1
74.22097112690406,31.556491511099598,2
74.23198886180006,31.556491511099598,1
74.24300659669606,31.556491511099598,2
74.25402433159206,31.556491511099598,3
74.26504206648806,31.556491511099598,3
74.27605980138406,31.556491511099598,3
74.28707753628007,31.556491511099598,3
74.29809527117605,31.556491511099598,3
74.30911300607205,31.556491511099598,3
74.32013074096805,31.556491511099598,3
74.33114847586405,31.556491511099598,3
74.34216621076007,31.556491511099598,3
74.35318394565607,31.556491511099598,3
74.36420168055206,31.556491511099598,3
74.37521941544806,31.556491511099598,3
74.38623715034406,31.556491511099598,3
74.39725488524006,31.556491511099598,3
74.40827262013606,31.556491511099598,3
74.41929035503206,31.556491511099598,3
74.43030808992805,31.556491511099598,3
74.44132582482405,31.556491511099598,3
74.45234355972006,31.556491511099598,3
74.46336129461606,31.556491511099598,3
74.47437902951206,31.556491511099598,1
74.48539676440807,31.556491511099598,2
74.49641449930405,31.556491511099598,2
74.50743223420005,31.556491511099598,2
74.51844996909605,31.556491511099598,2
74.52946770399205,31.556491511099598,2
74.54048543888807,31.556491511099598,2
74.15061428268113,31.547896338402563,2
74.1616313860587,31.547896338402563,2
74.17264848943627,31.547896338402563,2
74.18366559281382,31.547896338402563,2
74.19468269619139,31.547896338402563,1
74.20569979956895,31.547896338402563,1
74.21671690294652,31.547896338402563,1
74.22773400632408,31.547896338402563,1
74.23875110970162,31.547896338402563,1
74.2497682130792,31.547896338402563,3
74.26078531645676,31.547896338402563,3
74.27180241983433,31.547896338402563,3
74.2828195232119,31.547896338402563,3
74.29383662658944,31.547896338402563,3
74.30485372996701,31.547896338402563,3
74.31587083334456,31.547896338402563,3
74.32688793672213,31.547896338402563,3
74.3379050400997,31.547896338402563,3
74.34892214347725,31.547896338402563,3
74.35993924685481,31.547896338402563,3
74.37095635023238,31.547896338402563,3
74.38197345360994,31.547896338402563,3
74.39299055698751,31.547896338402563,3
74.40400766036507,31.547896338402563,3
74.41502476374264,31.547896338402563,3
74.42604186712018,31.547896338402563,3
74.43705897049774,31.547896338402563,3
74.44807607387531,31.547896338402563,3
74.45909317725287,31.547896338402563,3
74.47011028063044,31.547896338402563,1
74.481127384008,31.547896338402563,2
74.49214448738556,31.547896338402563,2
74.50316159076313,31.547896338402563,2
74.51417869414068,31.547896338402563,2
74.52519579751825,31.547896338402563,2
74.53621290089582,31.547896338402563,2
74.54723000427337,31.547896338402563,1
74.15738216170527,31.53930146473066,2
74.16839863383801,31.53930146473066,2
74.17941510597079,31.53930146473066,2
74.19043157810356,31.53930146473066,1
74.20144805023632,31.53930146473066,1
74.21246452236909,31.53930146473066,1
74.22348099450186,31.53930146473066,1
74.23449746663461,31.53930146473066,1
74.24551393876737,31.53930146473066,2
74.25653041090014,31.53930146473066,3
74.2675468830329,31.53930146473066,3
74.27856335516567,31.53930146473066,3
74.28957982729843,31.53930146473066,3
74.30059629943119,31.53930146473066,3
74.31161277156396,31.53930146473066,3
74.32262924369672,31.53930146473066,3
74.33364571582949,31.53930146473066,3
74.34466218796226,31.53930146473066,3
74.35567866009502,31.53930146473066,3
74.36669513222779,31.53930146473066,3
74.37771160436056,31.53930146473066,3
74.38872807649332,31.53930146473066,3
74.39974454862609,31.53930146473066,3
74.41076102075886,31.53930146473066,3
74.42177749289161,31.53930146473066,3
74.43279396502437,31.53930146473066,3
74.44381043715714,31.53930146473066,3
74.4548269092899,31.53930146473066,3
74.46584338142267,31.53930146473066,3
74.47685985355544,31.53930146473066,2
74.48787632568819,31.53930146473066,2
74.49889279782096,31.53930146473066,2
74.50990926995374,31.53930146473066,1
74.5209257420865,31.53930146473066,2
74.53194221421927,31.53930146473066,2
74.54295868635204,31.53930146473066,2
74.15313477858146,31.530706889964932,2
74.16415061974294,31.530706889964932,1
74.17516646090444,31.530706889964932,2
74.18618230206593,31.530706889964932,2
74.19719814322741,31.530706889964932,1
74.2082139843889,31.530706889964932,1
74.21922982555041,31.530706889964932,1
74.23024566671188,31.530706889964932,1
74.24126150787339,31.530706889964932,2
74.25227734903488,31.530706889964932,3
74.26329319019638,31.530706889964932,3
74.27430903135786,31.530706889964932,3
74.28532487251934,31.530706889964932,3
74.29634071368083,31.530706889964932,3
74.30735655484233,31.530706889964932,3
74.31837239600382,31.530706889964932,3
74.32938823716532,31.530706889964932,3
74.34040407832683,31.530706889964932,3
74.35141991948831,31.530706889964932,3
74.36243576064979,31.530706889964932,3
74.37345160181128,31.530706889964932,3
74.38446744297278,31.530706889964932,3
74.39548328413427,31.530706889964932,3
74.40649912529577,31.530706889964932,3
74.41751496645725,31.530706889964932,3
74.42853080761874,31.530706889964932,3
74.43954664878024,31.530706889964932,3
74.45056248994173,31.530706889964932,3
74.46157833110323,31.530706889964932,3
74.47259417226472,31.530706889964932,2
74.4836100134262,31.530706889964932,2
74.4946258545877,31.530706889964932,2
74.50564169574919,31.530706889964932,1
74.51665753691069,31.530706889964932,1
74.52767337807217,31.530706889964932,2
74.53868921923366,31.530706889964932,2
74.54970506039514,31.530706889964932,2
74.15990444636917,31.52211261398639,1
74.17091965683278,31.52211261398639,1
74.18193486729642,31.52211261398639,2
74.19295007776005,31.52211261398639,2
74.20396528822369,31.52211261398639,1
74.21498049868731,31.52211261398639,1
74.22599570915092,31.52211261398639,1
74.23701091961455,31.52211261398639,1
74.24802613007817,31.52211261398639,1
74.25904134054181,31.52211261398639,3
74.27005655100544,31.52211261398639,3
74.28107176146906,31.52211261398639,3
74.29208697193268,31.52211261398639,3
74.30310218239632,31.52211261398639,3
74.31411739285994,31.52211261398639,3
74.32513260332357,31.52211261398639,3
74.3361478137872,31.52211261398639,3
74.34716302425082,31.52211261398639,3
74.35817823471444,31.52211261398639,3
74.36919344517807,31.52211261398639,3
74.38020865564171,31.52211261398639,3
74.39122386610534,31.52211261398639,3
74.40223907656896,31.52211261398639,3
74.41325428703259,31.52211261398639,3
74.4242694974962,31.52211261398639,3
74.43528470795984,31.52211261398639,3
74.44629991842346,31.52211261398639,3
74.4573151288871,31.52211261398639,3
74.46833033935073,31.52211261398639,3
74.47934554981434,31.52211261398639,2
74.49036076027797,31.52211261398639,1
74.5013759707416,31.52211261398639,2
74.51239118120523,31.52211261398639,2
74.52340639166886,31.52211261398639,1
74.5344216021325,31.52211261398639,2
74.5454368125961,31.52211261398639,2
74.15566011293538,31.51351863667615,2
74.16667469297444,31.51351863667615,1
74.1776892730135,31.51351863667615,2
74.18870385305256,31.51351863667615,2
74.19971843309162,31.51351863667615,1
74.21073301313068,31.51351863667615,1
74.22174759316972,31.51351863667615,1
74.23276217320878,31.51351863667615,1
74.24377675324783,31.51351863667615,2
74.25479133328689,31.51351863667615,3
74.26580591332595,31.51351863667615,3
74.276820493365,31.51351863667615,3
74.28783507340404,31.51351863667615,3
74.2988496534431,31.51351863667615,3
74.30986423348216,31.51351863667615,3
74.32087881352122,31.51351863667615,3
74.33189339356026,31.51351863667615,3
74.34290797359931,31.51351863667615,3
74.35392255363837,31.51351863667615,3
74.36493713367743,31.51351863667615,3
74.37595171371649,31.51351863667615,3
74.38696629375553,31.51351863667615,3
74.39798087379461,31.51351863667615,3
74.40899545383364,31.51351863667615,3
74.4200100338727,31.51351863667615,3
74.43102461391176,31.51351863667615,3
74.44203919395082,31.51351863667615,3
74.45305377398988,31.51351863667615,3
74.46406835402894,31.51351863667615,3
74.47508293406797,31.51351863667615,3
74.48609751410703,31.51351863667615,3
74.49711209414609,31.51351863667615,3
74.50812667418515,31.51351863667615,3
74.5191412542242,31.51351863667615,1
74.53015583426325,31.51351863667615,2
74.5411704143023,31.51351863667615,2
74.15141761866094,31.504924957915346,2
74.1624315685486,31.504924957915346,2
74.17344551843627,31.504924957915346,2
74.18445946832394,31.504924957915346,1
74.19547341821158,31.504924957915346,1
74.20648736809925,31.504924957915346,1
74.2175013179869,31.504924957915346,1
74.22851526787456,31.504924957915346,1
74.23952921776223,31.504924957915346,3
74.25054316764988,31.504924957915346,3
74.26155711753754,31.504924957915346,3
74.27257106742519,31.504924957915346,3
74.28358501731284,31.504924957915346,3
74.2945989672005,31.504924957915346,3
74.30561291708817,31.504924957915346,3
74.31662686697582,31.504924957915346,3
74.3276408168635,31.504924957915346,3
74.33865476675115,31.504924957915346,3
74.34966871663879,31.504924957915346,3
74.36068266652646,31.504924957915346,3
74.37169661641413,31.504924957915346,3
74.38271056630178,31.504924957915346,3
74.39372451618944,31.504924957915346,3
74.40473846607709,31.504924957915346,3
74.41575241596475,31.504924957915346,3
74.42676636585242,31.504924957915346,3
74.43778031574007,31.504924957915346,3
74.44879426562773,31.504924957915346,3
74.4598082155154,31.504924957915346,3
74.47082216540304,31.504924957915346,3
74.4818361152907,31.504924957915346,3
74.49285006517836,31.504924957915346,3
74.50386401506603,31.504924957915346,3
74.51487796495368,31.504924957915346,1
74.52589191484135,31.504924957915346,1
74.53690586472898,31.504924957915346,2
74.54791981461665,31.504924957915346,1
74.15819028277497,31.49633157758514,2
74.16920360278428,31.49633157758514,1
74.1802169227936,31.49633157758514,1
74.19123024280293,31.49633157758514,1
74.20224356281226,31.49633157758514,1
74.21325688282157,31.49633157758514,1
74.2242702028309,31.49633157758514,2
74.23528352284022,31.49633157758514,3
74.24629684284955,31.49633157758514,3
74.25731016285886,31.49633157758514,3
74.26832348286818,31.49633157758514,3
74.2793368028775,31.49633157758514,3
74.29035012288684,31.49633157758514,3
74.30136344289615,31.49633157758514,3
74.31237676290549,31.49633157758514,3
74.3233900829148,31.49633157758514,3
74.33440340292412,31.49633157758514,3
74.34541672293344,31.49633157758514,3
74.35643004294276,31.49633157758514,3
74.36744336295209,31.49633157758514,3
74.37845668296141,31.49633157758514,3
74.38947000297075,31.49633157758514,3
74.40048332298005,31.49633157758514,3
74.41149664298938,31.49633157758514,3
74.4225099629987,31.49633157758514,3
74.43352328300803,31.49633157758514,3
74.44453660301735,31.49633157758514,3
74.45554992302668,31.49633157758514,3
74.46656324303599,31.49633157758514,3
74.47757656304532,31.49633157758514,3
74.48858988305464,31.49633157758514,3
74.49960320306397,31.49633157758514,3
74.51061652307328,31.49633157758514,2
74.52162984308262,31.49633157758514,2
74.53264316309192,31.49633157758514,2
74.54365648310126,31.49633157758514,2
74.15395083487375,31.48773849556675,2
74.1649635252777,31.48773849556675,1
74.17597621568163,31.48773849556675,1
74.18698890608556,31.48773849556675,1
74.1980015964895,31.48773849556675,1
74.20901428689342,31.48773849556675,1
74.22002697729737,31.48773849556675,1
74.23103966770128,31.48773849556675,3
74.24205235810523,31.48773849556675,3
74.25306504850916,31.48773849556675,3
74.26407773891307,31.48773849556675,3
74.275090429317,31.48773849556675,3
74.28610311972095,31.48773849556675,3
74.29711581012488,31.48773849556675,3
74.30812850052881,31.48773849556675,3
74.31914119093275,31.48773849556675,3
74.33015388133667,31.48773849556675,3
74.3411665717406,31.48773849556675,3
74.35217926214453,31.48773849556675,3
74.36319195254848,31.48773849556675,3
74.37420464295239,31.48773849556675,3
74.38521733335634,31.48773849556675,3
74.39623002376025,31.48773849556675,3
74.4072427141642,31.48773849556675,3
74.41825540456813,31.48773849556675,3
74.42926809497206,31.48773849556675,3
74.440280785376,31.48773849556675,3
74.45129347577992,31.48773849556675,3
74.46230616618385,31.48773849556675,3
74.47331885658778,31.48773849556675,3
74.48433154699171,31.48773849556675,3
74.49534423739564,31.48773849556675,3
74.50635692779959,31.48773849556675,2
74.51736961820352,31.48773849556675,2
74.52838230860743,31.48773849556675,2
74.53939499901138,31.48773849556675,1
74.1607252851373,31.479145711741452,1
74.17173734620867,31.479145711741452,1
74.18274940728004,31.479145711741452,1
74.19376146835143,31.479145711741452,1
74.20477352942278,31.479145711741452,1
74.21578559049415,31.479145711741452,3
74.22679765156552,31.479145711741452,3
74.23780971263689,31.479145711741452,3
74.24882177370827,31.479145711741452,3
74.25983383477961,31.479145711741452,3
74.270845895851,31.479145711741452,3
74.28185795692237,31.479145711741452,3
74.29287001799374,31.479145711741452,3
74.3038820790651,31.479145711741452,3
74.31489414013649,31.479145711741452,3
74.32590620120783,31.479145711741452,3
74.33691826227921,31.479145711741452,3
74.34793032335058,31.479145711741452,3
74.35894238442195,31.479145711741452,3
74.36995444549332,31.479145711741452,3
74.3809665065647,31.479145711741452,3
74.39197856763604,31.479145711741452,3
74.40299062870743,31.479145711741452,3
74.4140026897788,31.479145711741452,3
74.42501475085017,31.479145711741452,3
74.43602681192154,31.479145711741452,3
74.44703887299292,31.479145711741452,3
74.45805093406426,31.479145711741452,3
74.46906299513564,31.479145711741452,3
74.48007505620701,31.479145711741452,3
74.49108711727838,31.479145711741452,3
74.50209917834975,31.479145711741452,2
74.51311123942114,31.479145711741452,2
74.52412330049249,31.479145711741452,2
74.53513536156386,31.479145711741452,2
74.54614742263523,31.479145711741452,2
74.15648888158432,31.47055322599053,1
74.16750031359585,31.47055322599053,1
74.17851174560738,31.47055322599053,1
74.1895231776189,31.47055322599053,1
74.20053460963041,31.47055322599053,3
74.21154604164192,31.47055322599053,3
74.22255747365344,31.47055322599053,3
74.23356890566497,31.47055322599053,3
74.2445803376765,31.47055322599053,3
74.25559176968801,31.47055322599053,3
74.26660320169952,31.47055322599053,3
74.27761463371104,31.47055322599053,3
74.28862606572257,31.47055322599053,3
74.2996374977341,31.47055322599053,3
74.31064892974562,31.47055322599053,3
74.32166036175713,31.47055322599053,3
74.33267179376865,31.47055322599053,3
74.34368322578017,31.47055322599053,3
74.35469465779168,31.47055322599053,3
74.36570608980321,31.47055322599053,3
74.37671752181474,31.47055322599053,3
74.38772895382625,31.47055322599053,3
74.39874038583777,31.47055322599053,3
74.4097518178493,31.47055322599053,3
74.42076324986081,31.47055322599053,3
74.43177468187234,31.47055322599053,3
74.44278611388387,31.47055322599053,3
74.45379754589537,31.47055322599053,3
74.4648089779069,31.47055322599053,3
74.47582040991843,31.47055322599053,3
74.48683184192993,31.47055322599053,2
74.49784327394146,31.47055322599053,2
74.50885470595298,31.47055322599053,2
74.5198661379645,31.47055322599053,2
74.53087756997601,31.47055322599053,2
74.54188900198754,31.47055322599053,2
74.15225431384063,31.461961038195334,1
74.16326511706491,31.461961038195334,1
74.17427592028919,31.461961038195334,1
74.18528672351346,31.461961038195334,2
74.19629752673771,31.461961038195334,3
74.20730832996199,31.461961038195334,3
74.21831913318626,31.461961038195334,3
74.22932993641054,31.461961038195334,3
74.24034073963479,31.461961038195334,3
74.25135154285906,31.461961038195334,3
74.26236234608334,31.461961038195334,3
74.2733731493076,31.461961038195334,3
74.28438395253187,31.461961038195334,3
74.29539475575613,31.461961038195334,3
74.30640555898042,31.461961038195334,3
